Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
3,3046.468,0.308,3077.511,0.271,Resistor,3000.0,0.0
4,3076.451,0.2,3073.603,0.154,Resistor,3000.0,0.0
5,3072.126,0.89,3072.806,0.76,Resistor,3000.0,0.0
6,3087.543,0.19,3084.877,0.63,Resistor,3000.0,0.0
7,3066.885,0.194,3071.553,0.52,Resistor,3000.0,0.0
8,3059.795,0.196,3073.232,0.64,Resistor,3000.0,0.0
9,3052.467,0.385,3056.261,0.185,Resistor,3000.0,0.0
10,3061.367,0.463,3061.957,0.248,Resistor,3000.0,0.0
11,3069.217,0.266,3071.397,0.136,Resistor,3000.0,0.0
12,3050.407,0.247,3061.34,0.49,Resistor,3000.0,0.0
13,3074.47,0.195,3088.554,0.75,Resistor,3000.0,0.0
14,3053.621,0.324,3052.51,0.119,Resistor,3000.0,0.0
0,2997.155,0.245,3066.94,0.149,Resistor,3000.0,0.0
1,3036.643,1.62,3056.264,0.609,Resistor,3000.0,0.0
2,3007.112,0.169,3066.994,0.215,Resistor,3000.0,0.0
3,3039.882,0.4,3077.474,0.271,Resistor,3000.0,0.0
4,3011.605,0.877,3073.541,0.153,Resistor,3000.0,0.0
5,3022.952,0.417,3072.756,0.76,Resistor,3000.0,0.0
6,3023.365,0.585,3084.816,0.62,Resistor,3000.0,0.0
7,3020.244,0.814,3071.502,0.51,Resistor,3000.0,0.0
8,3018.954,1.57,3073.178,0.65,Resistor,3000.0,0.0
9,3024.439,1.22,3056.229,0.184,Resistor,3000.0,0.0
10,3036.964,1.333,3061.931,0.246,Resistor,3000.0,0.0
11,3016.39,1.135,3071.342,0.135,Resistor,3000.0,0.0
12,3034.86,1.404,3061.313,0.48,Resistor,3000.0,0.0
13,3018.874,1.301,3088.484,0.76,Resistor,3000.0,0.0
14,3049.148,1.819,3052.507,0.117,Resistor,3000.0,0.0
0,3055.999,0.388,3066.84,0.149,Resistor,3000.0,0.0
1,3087.836,0.366,3056.296,0.608,Resistor,3000.0,0.0
2,3071.781,0.248,3066.999,0.215,Resistor,3000.0,0.0
3,3079.984,0.24,3077.476,0.271,Resistor,3000.0,0.0
4,3060.226,0.196,3073.528,0.153,Resistor,3000.0,0.0
5,3069.152,0.53,3072.752,0.76,Resistor,3000.0,0.0
6,3083.425,0.93,3084.814,0.62,Resistor,3000.0,0.0
7,3074.934,0.171,3071.506,0.52,Resistor,3000.0,0.0
8,3073.143,0.59,3073.178,0.65,Resistor,3000.0,0.0
9,3054.697,0.271,3056.228,0.184,Resistor,3000.0,0.0
10,3067.648,0.208,3061.937,0.246,Resistor,3000.0,0.0
11,3054.596,0.13,3071.325,0.134,Resistor,3000.0,0.0
12,3057.261,0.193,3061.309,0.48,Resistor,3000.0,0.0
13,3064.936,0.19,3088.46,0.76,Resistor,3000.0,0.0
14,3056.304,0.121,3052.51,0.117,Resistor,3000.0,0.0
0,3069.768,0.484,3066.88,0.149,Resistor,3000.0,0.0
1,3051.389,0.3,3056.291,0.607,Resistor,3000.0,0.0
2,3082.424,0.667,3067.15,0.216,Resistor,3000.0,0.0
3,3063.941,0.68,3077.463,0.27,Resistor,3000.0,0.0
4,3067.63,0.543,3073.521,0.154,Resistor,3000.0,0.0
5,3065.767,0.221,3072.745,0.76,Resistor,3000.0,0.0
6,3098.964,0.262,3084.829,0.62,Resistor,3000.0,0.0
7,3081.352,0.155,3071.515,0.51,Resistor,3000.0,0.0
8,3074.513,0.247,3073.179,0.66,Resistor,3000.0,0.0
9,3066.756,0.22,3056.238,0.184,Resistor,3000.0,0.0
10,3073.423,0.98,3061.948,0.246,Resistor,3000.0,0.0
11,3073.381,0.57,3071.327,0.134,Resistor,3000.0,0.0
12,3082.149,0.338,3061.329,0.47,Resistor,3000.0,0.0
13,3089.635,0.66,3088.462,0.76,Resistor,3000.0,0.0
14,3063.271,0.951,3052.521,0.116,Resistor,3000.0,0.0
0,2998.556,0.363,3066.2,0.149,Resistor,3000.0,0.0
1,3034.856,1.54,3056.27,0.606,Resistor,3000.0,0.0
2,3026.217,0.105,3066.974,0.216,Resistor,3000.0,0.0
3,3032.365,0.148,3077.417,0.27,Resistor,3000.0,0.0
